,latitude_ERA,longitude_ERA,MODIS_LST,V15_prediction,V20_prediction,V20X_prediction,V15X_prediction,V15_error,V20_error,V20X_error,V15X_error,delta,deltaX,deltaX15,values,step,surface,latitude,longitude,change_in_cl,V15_cl,V20_cl,percentage_change_in_cl,heightAboveGround,change_in_si10,V15_si10,V20_si10,percentage_change_in_si10,change_in_cvh,V15_cvh,V20_cvh,percentage_change_in_cvh,change_in_cvl,V15_cvl,V20_cvl,percentage_change_in_cvl,change_in_lsm,V15_lsm,V20_lsm,percentage_change_in_lsm,change_in_dl,V15_dl,V20_dl,percentage_change_in_dl,cl_change_is_significant,si10_change_is_significant,cvh_change_is_significant,cvl_change_is_significant,lsm_change_is_significant,dl_change_is_significant,bitstring
133953,59.99996976205827,-148.8,273.29828,278.36093,279.3682,278.3472,269.7776,5.6814294,6.575833,5.5249076,3.676186,0.89440346,-0.1565218,-2.0052433,37415,0 days,0.0,59.99996976205827,-148.8,0.021183848,0.0,0.021183848,inf,10.0,0.031829834,0.19961548,0.23144531,0.15945575,0.0,0.028869629,0.028869629,0.0,1.0967255e-05,0.42348146,0.42349243,2.5897838e-05,0.05955684,0.63529384,0.6948507,0.09374692,35.44922,25.0,60.44922,1.4179688,False,False,False,False,False,True,000100
133954,59.99996976205827,-148.26666666666665,275.80734,282.55948,281.9713,281.7404,279.84924,6.7796955,6.253049,5.9943733,5.62976,-0.5266466,-0.7853222,-1.1499357,37416,0 days,0.0,59.99996976205827,-148.26666666666665,0.008191228,0.0,0.008191228,inf,10.0,0.0033874512,0.012054443,0.0154418945,0.28101265,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0954901,0.27025318,0.36574328,0.3533357,-0.8378906,83.859375,83.021484,-0.009991615,False,False,False,False,False,False,000000
133955,59.99996976205827,-147.73333333333335,277.5862,282.11893,281.83884,282.74237,276.9128,5.868776,5.577127,6.068061,4.5325274,-0.29164886,0.19928503,-1.3362484,37417,0 days,0.0,59.99996976205827,-147.73333333333335,0.000595212,0.0,0.000595212,inf,10.0,0.0038146973,0.0,0.0038146973,inf,0.0,0.0,0.0,,0.0,0.0,0.0,,0.015746713,0.42019224,0.43593895,0.03747502,45.541016,75.475586,121.0166,0.60338736,False,False,False,False,False,True,000100
133956,59.99996976205827,-147.2,277.34586,282.75754,281.98837,282.47235,282.05136,6.4795094,5.635351,6.0777345,6.4838443,-0.8441582,-0.40177488,0.0043349266,37418,0 days,0.0,59.99996976205827,-147.2,0.0001373291,0.0,0.0001373291,inf,10.0,0.0015258789,0.0,0.0015258789,inf,0.0,0.0,0.0,,0.0,0.0,0.0,,0.047975063,0.10959566,0.15757072,0.43774602,33.23047,98.822266,132.05273,0.336265,False,False,False,False,False,True,000100
133962,59.99996976205827,-141.86666666666667,271.97745,277.69424,261.4288,275.11075,284.5222,6.2144947,10.868941,4.763571,4.5402713,4.6544466,-1.4509239,-1.6742234,37428,0 days,0.0,59.99996976205827,-141.86666666666667,0.0012099743,0.0,0.0012099743,inf,10.0,0.11206055,0.16485596,0.2769165,0.67974824,0.0,0.0,0.0,,0.0,0.0,0.0,,0.08265984,0.43839228,0.5210521,0.18855223,69.78711,38.737305,108.524414,1.8015479,False,True,False,False,False,True,000101
134069,59.99996976205827,-45.333333333333314,280.34906,276.2757,275.9309,276.95715,267.44678,4.9123273,5.254717,4.603557,3.390117,0.34238958,-0.30877018,-1.5222104,37609,0 days,0.0,59.99996976205827,-45.333333333333314,0.00019061565,0.0,0.00019061565,inf,10.0,-0.0004272461,0.0004272461,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.031440377,0.037988424,0.0694288,0.82763046,64.34668,25.246094,89.59277,2.5487776,False,False,False,False,False,True,000100
134070,59.99996976205827,-44.80000000000001,277.00143,276.9277,276.91098,276.49805,269.0452,5.527311,5.3646584,6.092111,4.0575666,-0.16265249,0.56480026,-1.4697442,37610,0 days,0.0,59.99996976205827,-44.80000000000001,0.01376617,0.0,0.01376617,inf,10.0,-0.00491333,0.00491333,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.020444393,0.40723515,0.38679075,-0.05020292,54.064453,10.759766,64.82422,5.024687,False,False,False,False,False,True,000100
134369,60.280999861571715,-166.93333333333334,274.114,276.45236,277.18713,277.10178,277.23987,5.120676,5.2663703,5.0053277,4.4428263,0.14569426,-0.11534834,-0.67784977,36706,0 days,0.0,60.280999861571715,-166.93333333333334,0.0018347502,0.0,0.0018347502,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.050368786,0.36726356,0.31689477,-0.13714616,3.8085938,20.854492,24.663086,0.18262702,False,False,False,False,False,True,000100
134406,60.280999861571715,-146.66666666666663,277.75665,283.5647,282.52512,284.09335,282.90585,6.247086,5.231657,6.5596437,5.0347075,-1.015429,0.3125577,-1.2123785,36744,0 days,0.0,60.280999861571715,-146.66666666666663,0.0011863708,0.0,0.0011863708,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.07531452,0.18673527,0.2620498,0.40332243,7.536133,98.177734,105.71387,0.0767601,False,False,False,False,False,False,000000
134489,60.280999861571715,-102.39999999999998,267.0992,267.52945,275.63135,267.10593,268.80017,2.8247898,8.690259,5.3458405,2.5727134,5.865469,2.5210507,-0.2520764,36827,0 days,0.0,60.280999861571715,-102.39999999999998,0.060631156,0.48099482,0.541626,0.12605366,10.0,0.0,0.0,0.0,,-0.3479309,0.3479309,0.0,-1.0,-0.15750599,0.15750599,0.0,-1.0,-0.060631156,0.5190052,0.45837402,-0.11682187,-10.0,20.0,10.0,-0.5,False,False,True,True,False,True,011100
134523,60.280999861571715,-65.06666666666666,273.79404,270.2319,270.31314,270.58698,270.24716,5.7831364,5.5635056,5.4706287,2.765143,-0.21963072,-0.31250763,-3.0179935,36897,0 days,0.0,60.280999861571715,-65.06666666666666,0.01774764,0.0,0.01774764,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.003551364,0.1183722,0.121923566,0.030001672,-18.391602,146.99512,128.60352,-0.1251171,False,False,False,False,False,True,000100
134530,60.280999861571715,-2.1333333333333258,280.67136,284.80917,285.1593,284.08554,266.11703,5.229445,5.466737,4.710889,3.5640316,0.23729181,-0.5185561,-1.6654134,37015,0 days,0.0,60.280999861571715,-2.1333333333333258,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.009453177,0.0112525225,0.001799345,-0.8400941,8.535156,92.45508,100.990234,0.09231679,False,False,False,False,False,False,000000
134580,60.280999861571715,30.933333333333337,280.0889,280.45642,289.49313,280.18448,281.1668,2.375641,9.404234,3.0695963,2.4337003,7.028593,0.6939552,0.058059216,36402,0 days,0.0,60.280999861571715,30.933333333333337,0.015226483,0.49461138,0.50983787,0.030784741,10.0,0.0,0.0,0.0,,-0.3199768,0.3199768,0.0,-1.0,-0.21623242,0.21623242,0.0,-1.0,-0.015226483,0.5053886,0.49016213,-0.030128267,0.671875,11.541992,12.213867,0.058211356,False,False,True,True,False,False,011000
134878,60.56202995509712,-139.44444444444446,262.5804,258.21994,258.34656,259.44897,260.3345,5.3775926,5.353833,4.4103346,3.8069787,-0.023759365,-0.967258,-1.5706139,36093,0 days,0.0,60.56202995509712,-139.44444444444446,0.006094098,0.0,0.006094098,inf,10.0,-0.076660156,1.0,0.92333984,-0.076660156,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.006094098,1.0,0.9939059,-0.006094098,25.0,25.0,50.0,1.0,False,False,False,False,False,True,000100
134975,60.56202995509712,-69.44444444444446,268.9201,265.79263,266.12488,266.15887,266.2626,5.630732,5.1058517,4.8717127,2.6948211,-0.5248804,-0.7590194,-2.935911,36219,0 days,0.0,60.56202995509712,-69.44444444444446,0.0014793873,0.0,0.0014793873,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.023712993,0.024285078,0.04799807,0.97644293,23.956055,35.979492,59.935547,0.66582525,False,False,False,False,False,True,000100
134978,60.56202995509712,-65.0,275.2453,270.08435,270.75342,271.5107,269.1702,6.802826,6.2532706,5.52655,4.619657,-0.5495553,-1.2762761,-2.183169,36227,0 days,0.0,60.56202995509712,-65.0,0.002020955,0.0,0.002020955,inf,10.0,-3.0517578e-05,3.0517578e-05,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.019688249,0.013753533,0.033441782,1.4315047,-8.683594,253.51367,244.83008,-0.03425296,False,False,False,False,False,False,000000
134979,60.56202995509712,-64.44444444444446,271.46133,269.25534,269.63696,270.57986,267.73178,5.351391,5.132928,4.7518682,3.7605152,-0.21846294,-0.5995226,-1.5908756,36228,0 days,0.0,60.56202995509712,-64.44444444444446,0.0022808313,0.0,0.0022808313,inf,10.0,-0.0045166016,0.0045166016,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0600605,0.023417592,0.08347809,2.56476,-28.942383,191.63965,162.69727,-0.15102503,False,False,False,False,False,True,000100
134981,60.56202995509712,-46.666666666666686,279.23212,275.46442,275.43686,276.12173,269.7178,5.7971535,5.829511,5.335528,4.6914215,0.032357693,-0.46162558,-1.105732,36260,0 days,0.0,60.56202995509712,-46.666666666666686,4.1484833e-05,0.0,4.1484833e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.01097548,0.0053904057,0.016365886,2.036114,-1.1611328,136.24219,135.08105,-0.008522565,False,False,False,False,False,False,000000
134982,60.56202995509712,-46.111111111111086,277.85403,274.75842,274.84662,275.0572,278.53757,5.3796606,5.227862,5.3506985,4.1068563,-0.15179873,-0.028962135,-1.2728043,36261,0 days,0.0,60.56202995509712,-46.111111111111086,0.0048354864,0.0,0.0048354864,inf,10.0,-0.000579834,0.000579834,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.024373174,0.2238828,0.19950962,-0.108865775,-22.299805,101.086914,78.78711,-0.2206003,False,False,False,False,False,True,000100
134986,60.56202995509712,-43.888888888888914,267.04886,266.0324,261.96417,265.63232,274.9476,3.9631982,6.15951,3.9116905,3.4688573,2.196312,-0.05150771,-0.4943409,36265,0 days,0.0,60.56202995509712,-43.888888888888914,-0.04201603,0.055206418,0.013190389,-0.76107144,10.0,-0.29196167,0.73553467,0.443573,-0.39693803,0.0,0.0,0.0,,4.053116e-06,0.008449316,0.008453369,0.0004796975,-0.13524592,0.9447936,0.80954766,-0.14314865,-13.599609,23.59961,10.0,-0.5762642,False,True,False,False,True,True,000111
135312,60.84306004246005,-147.22222222222223,277.9645,283.68506,282.90686,283.3694,280.5186,6.0161343,5.197828,5.6523824,6.7411056,-0.81830645,-0.3637519,0.7249713,35431,0 days,0.0,60.84306004246005,-147.22222222222223,0.004193425,0.0,0.004193425,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.043836594,0.1299367,0.17377329,0.33736885,95.71582,105.51758,201.2334,0.90710783,False,False,False,False,False,True,000100
135313,60.84306004246005,-146.66666666666663,276.95245,282.1453,281.79706,281.96603,282.16602,5.5040946,5.2749324,5.399547,6.060752,-0.22916222,-0.1045475,0.5566573,35432,0 days,0.0,60.84306004246005,-146.66666666666663,0.0071741343,0.0,0.0071741343,inf,10.0,0.0010681152,0.0,0.0010681152,inf,0.0,0.0,0.0,,0.0,0.0,0.0,,0.057198405,0.36311376,0.42031217,0.157522,22.87793,59.054688,81.93262,0.38740245,False,False,False,False,False,True,000100
135324,60.84306004246005,-140.55555555555554,263.80768,257.7991,260.66068,261.7658,267.49792,7.0704174,5.100306,4.2877564,4.404228,-1.9701114,-2.782661,-2.6661892,35443,0 days,0.0,60.84306004246005,-140.55555555555554,0.011960387,0.001333952,0.013294339,8.96613,10.0,-0.3361206,0.99102783,0.6549072,-0.33916363,0.0,0.0,0.0,,-5.00679e-06,0.00034070015,0.00033569336,-0.014695591,-0.011960387,0.99866605,0.98670566,-0.011976363,25.708984,24.291016,50.0,1.0583742,False,True,False,False,False,True,000101
135327,60.84306004246005,-138.8888888888889,268.72687,264.84323,264.15,265.7673,259.68457,4.921818,5.2985463,4.314617,3.4982045,0.37672853,-0.6072006,-1.4236133,35446,0 days,0.0,60.84306004246005,-138.8888888888889,0.01485312,0.0039287806,0.0187819,3.780593,10.0,-0.1843872,0.62316895,0.43878174,-0.2958864,0.0,0.0009765625,0.0009765625,0.0,5.00679e-06,0.27459216,0.27459717,1.8233552e-05,-0.01485312,0.9960712,0.9812181,-0.014911705,20.0,30.0,50.0,0.6666667,False,True,False,False,False,True,000101
135369,60.84306004246005,-115.55555555555554,272.3997,273.63513,282.45526,271.01303,275.83896,2.5596743,10.070865,3.9535902,2.0983586,7.5111904,1.3939159,-0.46131563,35488,0 days,0.0,60.84306004246005,-115.55555555555554,0.04948795,0.46216846,0.5116564,0.107077725,10.0,0.0,0.0,0.0,,-0.60580444,0.60580444,0.0,-1.0,-0.020726323,0.020726323,0.0,-1.0,-0.04948795,0.53783154,0.4883436,-0.09201384,5.913086,10.425781,16.338867,0.56716,False,False,True,False,False,True,010100
135758,61.124090123479355,-147.9375,269.53375,276.42795,274.50497,272.7443,272.28543,7.289709,5.97902,4.9123044,3.1636403,-1.310689,-2.3774047,-4.126069,34785,0 days,0.0,61.124090123479355,-147.9375,0.02330482,0.0,0.02330482,inf,10.0,0.050720215,0.3043213,0.3550415,0.16666667,0.0,0.00036621094,0.00036621094,0.0,-4.887581e-06,0.46887696,0.46887207,-1.0424016e-05,-0.025015593,0.7789916,0.753976,-0.03211279,153.17871,25.0,178.17871,6.1271486,False,False,False,False,False,True,000100
135769,61.124090123479355,-141.75,272.30417,269.85413,270.22137,269.62506,277.38724,5.4429073,5.2102427,5.0552444,2.9131997,-0.23266459,-0.3876629,-2.5297077,34796,0 days,0.0,61.124090123479355,-141.75,-0.0039436817,0.03598392,0.03204024,-0.109595664,10.0,-0.05871582,0.28671265,0.22799683,-0.20478979,0.0,0.0005187988,0.0005187988,0.0,1.0251999e-05,0.5330708,0.53308105,1.9231964e-05,0.0039436817,0.9640161,0.96795976,0.004090888,25.708984,24.291016,50.0,1.0583742,False,False,False,False,False,True,000100
135882,61.124090123479355,-42.75,269.26144,273.16824,273.70764,271.39713,261.1736,5.6331234,6.714035,3.8666677,3.4925618,1.0809116,-1.7664557,-2.1405616,34972,0 days,0.0,61.124090123479355,-42.75,0.028968453,0.0,0.028968453,inf,10.0,-0.14663696,0.25369263,0.107055664,-0.5780103,0.0,0.0,0.0,,-0.012123823,0.012123823,0.0,-1.0,-0.24265003,0.64421785,0.40156782,-0.37665835,24.336914,25.0,49.336914,0.9734766,False,True,False,False,True,True,000111
136653,61.686150265726425,-143.4375,264.66324,268.2269,264.79614,264.6951,278.1652,6.417572,5.8517065,4.870136,2.9379783,-0.5658655,-1.5474362,-3.4795938,33513,0 days,0.0,61.686150265726425,-143.4375,-0.0018597841,0.014256954,0.01239717,-0.1304475,10.0,-0.25006104,0.8450012,0.5949402,-0.2959298,0.0,0.0015258789,0.0015258789,0.0,-7.6293945e-06,0.06449127,0.06448364,-0.00011830119,0.0018597841,0.98574305,0.98760283,0.0018866825,47.0,3.0,50.0,15.666667,False,True,False,False,False,True,000101
137219,61.96718032655483,-67.5,273.65225,269.12665,269.4455,269.40073,265.70102,6.1386523,5.7560306,5.612079,3.101138,-0.38262177,-0.5265732,-3.0375142,33008,0 days,0.0,61.96718032655483,-67.5,6.4373016e-05,0.0,6.4373016e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0065392256,0.0014030933,0.007942319,4.660578,72.288086,74.48242,146.77051,0.97053885,False,False,False,False,False,True,000100
137220,61.96718032655483,-66.9375,271.8655,269.0609,268.70746,268.98608,267.72412,5.2007875,5.1778297,5.1479063,3.9911973,-0.022957802,-0.05288124,-1.2095902,33009,0 days,0.0,61.96718032655483,-66.9375,0.015581131,0.0,0.015581131,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.023592114,0.17627752,0.19986963,0.13383508,50.208008,58.152344,108.36035,0.8633875,False,False,False,False,False,True,000100
137687,62.248210380240174,-69.1875,274.2733,269.43723,269.76447,269.9629,265.51447,6.07714,5.8957696,5.6677027,2.7080953,-0.18137026,-0.40943718,-3.3690445,32365,0 days,0.0,62.248210380240174,-69.1875,4.6014786e-05,0.0,4.6014786e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0020754337,0.0011297464,0.0032051802,1.8370793,56.421875,100.73926,157.16113,0.5600783,False,False,False,False,False,True,000100
137712,62.248210380240174,-6.1875,277.47913,283.10922,283.0964,282.72842,280.62555,6.0960355,6.0968723,5.978028,5.55257,0.0008368492,-0.11800766,-0.5434656,32477,0 days,0.0,62.248210380240174,-6.1875,0.00018310547,0.0,0.00018310547,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.030176759,0.05010259,0.08027935,0.60229933,15.913086,74.78125,90.694336,0.21279514,False,False,False,False,False,True,000100
138152,62.52924042656195,-77.0625,265.96707,265.80148,269.76913,269.2009,268.7492,3.075191,5.1224585,4.9215307,4.127996,2.0472674,1.8463397,1.052805,31711,0 days,0.0,62.52924042656195,-77.0625,0.012595296,0.0,0.012595296,inf,10.0,-0.005340576,0.005340576,0.0,-1.0,0.0,0.0,0.0,,-0.26320136,0.26320136,0.0,-1.0,-0.041501045,0.5413817,0.49988067,-0.07665764,138.50781,25.0,163.50781,5.5403123,False,False,False,True,False,True,001100
138156,62.52924042656195,-70.875,271.35046,268.5145,268.65265,268.4671,268.59933,5.5641994,5.3418593,5.481728,4.1591716,-0.2223401,-0.08247137,-1.4050279,31722,0 days,0.0,62.52924042656195,-70.875,0.005018711,0.0,0.005018711,inf,10.0,-0.0011291504,0.0011291504,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0018905401,0.09333086,0.09144032,-0.020256324,-154.13965,276.9248,122.78516,-0.5566119,False,False,False,False,False,True,000100
138624,62.81027046529061,-74.8125,274.3877,269.2404,269.98392,270.28488,263.03906,6.4251094,5.874308,5.6252575,3.3223038,-0.5508013,-0.7998519,-3.1028056,31075,0 days,0.0,62.81027046529061,-74.8125,2.2649765e-06,0.0,2.2649765e-06,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.004179597,0.0062783957,0.0020987988,-0.665711,26.427734,114.04297,140.4707,0.23173489,False,False,False,False,False,True,000100
138625,62.81027046529061,-74.25,271.06448,267.94293,268.33908,268.52737,263.61606,5.884735,5.734811,5.2693954,2.5760927,-0.14992428,-0.61533976,-3.3086424,31076,0 days,0.0,62.81027046529061,-74.25,0.0005816221,0.0,0.0005816221,inf,10.0,-0.00030517578,0.00030517578,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.022734046,0.055820704,0.033086658,-0.40726906,62.001953,98.53906,160.54102,0.6292119,False,False,False,False,False,True,000100
138988,63.09130049618697,-151.2,261.0948,268.0074,265.49112,264.59256,274.05545,8.419219,5.922631,5.38594,3.4298544,-2.4965882,-3.033279,-4.9893646,30316,0 days,0.0,63.09130049618697,-151.2,0.017442226,0.0071600676,0.024602294,2.436042,10.0,-0.0037841797,0.63946533,0.63568115,-0.0059177247,0.0,0.0025024414,0.0025024414,0.0,-1.3947487e-05,0.2122637,0.21224976,-6.57083e-05,-0.017442226,0.99283993,0.9753977,-0.017568015,-0.10058594,10.100586,10.0,-0.009958426,False,False,False,False,False,False,000000
139562,63.37233051900186,-51.60000000000002,276.6627,275.3737,275.27237,276.5277,261.89355,5.974263,6.0473104,5.300459,5.466323,0.07304716,-0.6738043,-0.5079403,29882,0 days,0.0,63.37233051900186,-51.60000000000002,2.8848648e-05,0.0,2.8848648e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0023049116,0.0011988878,0.0035037994,1.9225415,-52.335938,135.78418,83.44824,-0.38543472,False,False,False,False,False,True,000100
139581,63.37233051900186,-20.399999999999977,281.9571,282.24768,282.08585,281.59436,270.7796,5.204414,5.4160743,5.537895,3.5863037,0.21166039,0.3334813,-1.6181102,29934,0 days,0.0,63.37233051900186,-20.399999999999977,6.1035156e-05,0.0,6.1035156e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0020461082,0.022764802,0.020718694,-0.08988035,11.1328125,76.09375,87.22656,0.1463039,False,False,False,False,False,True,000100
139582,63.37233051900186,-19.200000000000045,277.7049,278.8857,278.5377,278.7604,272.14252,6.1114054,5.901773,5.87261,3.272378,-0.2096324,-0.23879528,-2.8390274,29936,0 days,0.0,63.37233051900186,-19.200000000000045,0.004024625,0.0,0.004024625,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0041521788,0.22788072,0.22372854,-0.018220844,-84.00098,243.20801,159.20703,-0.34538737,False,False,False,False,False,True,000100
139583,63.37233051900186,-18.600000000000023,277.33554,279.0056,278.52963,279.21432,283.131,6.7902393,6.5175524,6.746644,5.435498,-0.27268696,-0.043595314,-1.3547411,29937,0 days,0.0,63.37233051900186,-18.600000000000023,0.00013649464,0.0,0.00013649464,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.037984014,0.26538515,0.30336916,0.14312787,-50.67871,130.30469,79.62598,-0.3889247,False,False,False,False,False,True,000100
139584,63.37233051900186,-18.0,279.59225,280.95636,281.0572,281.44702,279.0126,5.77301,5.660508,5.672239,6.172574,-0.11250162,-0.10077095,0.39956427,29938,0 days,0.0,63.37233051900186,-18.0,0.0001733303,0.0,0.0001733303,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.008190632,0.019701838,0.02789247,0.4157293,13.0078125,120.59668,133.60449,0.107862115,False,False,False,False,False,True,000100
140025,63.653360533475414,-51.60000000000002,274.75543,275.4537,274.70007,275.64572,263.25125,5.396553,5.4290304,6.016682,3.811894,0.03247738,0.6201291,-1.5846591,29282,0 days,0.0,63.653360533475414,-51.60000000000002,0.03948295,0.0,0.03948295,inf,10.0,-3.0517578e-05,3.0517578e-05,0.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.051645637,0.32110345,0.26945782,-0.160838,-37.13672,77.731445,40.594727,-0.4777567,False,False,False,False,False,True,000100
140046,63.653360533475414,-19.799999999999955,276.84555,274.42886,272.98947,272.73193,282.80032,4.3427067,5.3380136,5.3774276,4.909422,0.99530697,1.0347209,0.56671524,29335,0 days,0.0,63.653360533475414,-19.799999999999955,-0.012613654,0.04843104,0.035817385,-0.26044565,10.0,-0.02810669,0.1031189,0.07501221,-0.27256584,0.0,0.19555664,0.19555664,0.0,-1.3113022e-05,0.66914153,0.6691284,-1.9596784e-05,-0.05553627,0.95156896,0.8960327,-0.05836284,7.4404297,3.8671875,11.307617,1.9239899,False,False,False,False,False,True,000100
140047,63.653360533475414,-19.200000000000045,271.1009,267.56775,266.5829,268.6098,277.9195,5.4970727,5.887709,4.77208,2.7771873,0.39063644,-0.72499275,-2.7198853,29336,0 days,0.0,63.653360533475414,-19.200000000000045,0.0031517744,0.00068068504,0.0038324594,4.6302977,10.0,-0.045928955,0.67007446,0.6241455,-0.06854306,0.0,0.0021362305,0.0021362305,0.0,1.1920929e-06,0.47564578,0.47564697,2.5062618e-06,-0.003191352,0.9993193,0.99612796,-0.0031935256,6.1328125,3.8671875,10.0,1.5858586,False,False,False,False,False,True,000100
140048,63.653360533475414,-18.600000000000023,276.47913,273.806,273.71274,274.68414,273.60883,5.374411,5.45844,4.7227325,4.8749657,0.08402872,-0.65167856,-0.49944544,29337,0 days,0.0,63.653360533475414,-18.600000000000023,0.0041737556,0.000975132,0.0051488876,4.2801957,10.0,-0.022827148,0.06072998,0.037902832,-0.3758794,0.0,0.26452637,0.26452637,0.0,-1.3828278e-05,0.72508097,0.72506714,-1.9071356e-05,-0.0041737556,0.99902487,0.9948511,-0.0041778297,-39.671875,49.671875,10.0,-0.7986788,False,False,False,False,False,True,000100
140470,63.934390539336604,-73.19999999999999,270.86517,267.78113,268.32175,268.08447,266.65234,5.891564,5.2978144,5.4119897,4.37171,-0.5937495,-0.4795742,-1.5198541,28646,0 days,0.0,63.934390539336604,-73.19999999999999,5.4359436e-05,0.0,5.4359436e-05,inf,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.023825526,0.009512663,0.03333819,2.5046117,50.771484,23.246094,74.01758,2.1840868,False,False,False,False,False,True,000100
